,postal_code,name,lat,lon
26824,67690,Rittershoffen,48.8904,7.9797
26825,67480,Rœschwoog,48.823,8.0402
26826,67270,Rohr,48.694,7.5369
26827,67410,Rohrwiller,48.7496,7.9035
26828,67310,Romanswiller,48.6407,7.3812
26829,67480,Roppenheim,48.8377,8.0687
26830,67560,Rosenwiller,48.5093,7.4244
26831,67560,Rosheim,48.4873,7.4167
26832,67230,Rossfeld,48.3342,7.6153
26833,67290,Rosteig,48.9339,7.3378
26834,67570,Rothau,48.4533,7.2042
26835,67340,Rothbach,48.9078,7.5107
26836,67160,Rott,49.0175,7.9072
26837,67170,Rottelsheim,48.7588,7.7103
26838,67480,Rountzenheim-Auenheim,48.8178,8.0057
26839,67130,Russ,48.4847,7.2679
26840,67420,Saales,48.3527,7.1119
26841,67390,Saasenheim,48.2413,7.6281
26842,67270,Saessolsheim,48.7103,7.5121
26843,67420,Saint-Blaise-la-Roche,48.409,7.1713
26844,67700,Saint-Jean-Saverne,48.7812,7.358
26845,67220,Saint-Martin,48.3506,7.2846
26846,67220,Saint-Maurice,48.3322,7.3344
26847,67530,Saint-Nabor,48.4411,7.4169
26848,67140,Saint-Pierre,48.3841,7.466
26849,67220,Saint-Pierre-Bois,48.3311,7.3666
26850,67160,Salmbach,48.977,8.0684
26851,67230,Sand,48.3777,7.6232
26852,67260,Sarre-Union,48.9443,7.0862
26853,67260,Sarrewerden,48.9089,7.0768
26854,67420,Saulxures,48.3911,7.1222
26855,67700,Saverne,48.7439,7.3537
26856,67150,Schaeffersheim,48.4324,7.61
26857,67470,Schaffhouse-près-Seltz,48.9119,8.0885
26858,67350,Schalkendorf,48.8365,7.5674
26859,67310,Scharrachbergheim-Irmstett,48.5893,7.4905
26860,67630,Scheibenhard,48.9695,8.1452
26861,67270,Scherlenheim,48.7647,7.5323
26862,67750,Scherwiller,48.2927,7.415
26863,67340,Schillersdorf,48.8694,7.5253
26864,67300,Schiltigheim,48.6118,7.7511
26865,67130,Schirmeck,48.494,7.2026
26866,67240,Schirrhein,48.793,7.9096
26867,67240,Schirrhoffen,48.8065,7.9267
26868,67160,Schleithal,48.9854,8.0319
26869,67370,Schnersheim,48.6577,7.5707
26870,67390,Schœnau,48.229,7.6511
26871,67320,Schœnbourg,48.8345,7.265
26872,67250,Schœnenbourg,48.9513,7.9172
26873,67260,Schopperten,48.9471,7.0515
26874,67590,Schweighouse-sur-Moder,48.8195,7.7388
26875,67440,Schwenheim,48.7156,7.4106
26876,67270,Schwindratzheim,48.7632,7.601
26877,67390,Schwobsheim,48.236,7.5745
26878,67600,Sélestat,48.2507,7.4588
26879,67470,Seltz,48.8952,8.0922
26880,67230,Sermersheim,48.3419,7.5511
26881,67770,Sessenheim,48.7972,7.9808
26882,67160,Siegen,48.9547,8.0425
26883,67320,Siewiller,48.8383,7.2097
26884,67260,Siltzheim,49.0614,7.0934
26885,67130,Solbach,48.4308,7.199
26886,67460,Souffelweyersheim,48.6323,7.7492
26887,67620,Soufflenheim,48.8097,7.9587
26888,67120,Soultz-les-Bains,48.5687,7.4771
26889,67250,Soultz-sous-Forêts,48.9509,7.8705
26890,67340,Sparsbach,48.8752,7.41
26891,67770,Stattmatten,48.7935,8.0202
26892,67220,Steige,48.365,7.2268
26893,67790,Steinbourg,48.7654,7.4119
26894,67160,Steinseltz,49.0054,7.9282
26895,67190,Still,48.5667,7.3712
26896,67140,Stotzheim,48.3776,7.5028
26897,67000,Strasbourg,48.5691,7.7621
26898,67100,Strasbourg,48.5691,7.7621
26899,67200,Strasbourg,48.5691,7.7621
26900,67290,Struth,48.896,7.2683
26901,67250,Stundwiller,48.9243,7.9979
26902,67370,Stutzheim-Offenheim,48.6255,7.6268
26903,67920,Sundhouse,48.2551,7.6302
26904,67250,Surbourg,48.909,7.8378
26905,67320,Thal-Drulingen,48.9127,7.1407
26906,67440,Thal-Marmoutier,48.6957,7.3411
26907,67220,Thanvillé,48.3231,7.3484
26908,67290,Tieffenbach,48.9019,7.2452
26909,67310,Traenheim,48.5941,7.4672
26910,67220,Triembach-au-Val,48.3419,7.3363
26911,67470,Trimbach,48.9411,8.0143
26912,67370,Truchtersheim,48.6584,7.6293
26913,67350,Uhlwiller,48.8191,7.6805
26914,67350,Uhrwiller,48.8839,7.575
26915,67220,Urbeis,48.3317,7.2068
26916,67280,Urmatt,48.5409,7.2986
26917,67150,Uttenheim,48.4134,7.5954
26918,67110,Uttenhoffen,48.8934,7.646
26919,67330,Uttwiller,48.8453,7.4971
26920,67210,Valff,48.4212,7.5304
26921,67730,La Vancelle,48.2829,7.3221
26922,67550,Vendenheim,48.6692,7.7417
26923,67220,Villé,48.344,7.3038
26924,67430,Vœllerdingen,48.9722,7.1322
26925,67290,Volksberg,48.9397,7.2926
26926,67170,Wahlenheim,48.766,7.6875
26927,67360,Walbourg,48.8852,7.783
26928,67130,Waldersbach,48.4168,7.2209
26929,67430,Waldhambach,48.9258,7.2405
26930,67700,Waldolwisheim,48.7326,7.4318
26931,67670,Waltenheim-sur-Zorn,48.7435,7.6222
26932,67520,Wangen,48.6202,7.4613
26933,67610,La Wantzenau,48.6598,7.84
26934,67310,Wasselonne,48.6375,7.4445
26935,67340,Weinbourg,48.8724,7.4363
26936,67290,Weislingen,48.9178,7.257
26937,67500,Weitbruch,48.7606,7.7806
26938,67340,Weiterswiller,48.8546,7.4058
26939,67310,Westhoffen,48.6055,7.4157
26940,67230,Westhouse,48.4083,7.5763
26941,67440,Westhouse-Marmoutier,48.6848,7.458
26942,67320,Weyer,48.8602,7.1627
26943,67720,Weyersheim,48.7161,7.8368
26944,67270,Wickersheim-Wilshausen,48.7808,7.5361
26945,67130,Wildersbach,48.437,7.2238
26946,67370,Willgottheim,48.6747,7.5142
26947,67270,Wilwisheim,48.7558,7.5032
26948,67290,Wimmenau,48.9246,7.4204
26949,67110,Windstein,48.9897,7.6949
26950,67510,Wingen,49.0401,7.8169
26951,67290,Wingen-sur-Moder,48.928,7.3773
26952,67170,Wingersheim les Quatre Bans,48.7228,7.6175
26953,67270,Wingersheim les Quatre Bans,48.7228,7.6175
26954,67590,Wintershouse,48.7957,7.7065
26955,67470,Wintzenbach,48.9338,8.1098
26956,67370,Wintzenheim-Kochersberg,48.6576,7.5055
26957,67130,Wisches,48.5124,7.2241
26958,67160,Wissembourg,49.0184,7.9629
26959,67230,Witternheim,48.3126,7.6155
26960,67670,Wittersheim,48.7808,7.6538
26961,67820,Wittisheim,48.2592,7.6015
26962,67370,Wiwersheim,48.6375,7.5985
26963,67360,Wœrth,48.9427,7.7456
26964,67202,Wolfisheim,48.5857,7.6625
26965,67260,Wolfskirchen,48.8759,7.0804
26966,67700,Wolschheim,48.707,7.4523
26967,67120,Wolxheim,48.5697,7.5053
26968,67310,Zehnacker,48.6694,7.4523
26969,67310,Zeinheim,48.677,7.4895
26970,67140,Zellwiller,48.4004,7.5121
26971,67110,Zinswiller,48.9177,7.584
26972,67290,Zittersheim,48.9014,7.3408
26973,68600,Algolsheim,48.0043,7.5513
26974,68210,Altenach,47.6005,7.1077
26975,68130,Altkirch,47.6206,7.2445
26976,68410,Ammerschwihr,48.1166,7.2669
26977,68770,Ammerschwihr,48.1166,7.2669
26978,68210,Bernwiller,47.7025,7.183
26979,68280,Andolsheim,48.0645,7.4389
26980,68280,Appenwihr,48.026,7.4522
26981,68320,Artzenheim,48.1155,7.5452
26982,68130,Aspach,47.642,7.2306
26983,68700,Aspach-le-Bas,47.7676,7.1513
26984,68700,Aspach-Michelbach,47.7744,7.1226
26985,68220,Attenschwiller,47.5675,7.4687
26986,68150,Aubure,48.1989,7.209
26987,68390,Baldersheim,47.7968,7.4063
26988,68740,Balgau,47.9298,7.5331
26989,68210,Ballersdorf,47.6195,7.1576
26990,68210,Balschwiller,47.674,7.1621
26991,68320,Baltzenheim,48.0973,7.5487
26992,68490,Bantzenheim,47.8226,7.5032
26993,68870,Bartenheim,47.6347,7.491
26994,68390,Battenheim,47.8221,7.4176
26995,68980,Beblenheim,48.1619,7.3393
26996,68210,Bellemagny,47.6915,7.058
26997,68480,Bendorf,47.4847,7.2812
26998,68126,Bennwihr,48.1372,7.3361
26999,68630,Bennwihr,48.1372,7.3361
27000,68130,Berentzwiller,47.5806,7.3878
27001,68750,Bergheim,48.2135,7.3672
27002,68500,Bergholtz,47.9207,7.2459
27003,68500,Bergholtzzell,47.9269,7.224
27004,68500,Berrwiller,47.8439,7.2159
27005,68560,Bettendorf,47.5793,7.2838
27006,68480,Bettlach,47.511,7.4224
27007,68480,Biederthal,47.4711,7.438
27008,68600,Biesheim,48.0471,7.5396
27009,68127,Biltzheim,47.9622,7.3811
27010,68320,Bischwihr,48.0929,7.4313
27011,68580,Bisel,47.5381,7.2224
27012,68620,Bitschwiller-lès-Thann,47.8274,7.0712
27013,68740,Blodelsheim,47.8815,7.5326
27014,68730,Blotzheim,47.6051,7.4906
27015,68540,Bollwiller,47.8515,7.2497
27016,68650,Le Bonhomme,48.1621,7.0991
27017,68290,Bourbach-le-Bas,47.774,7.0534
27018,68290,Bourbach-le-Haut,47.8016,7.0282
27019,68480,Bouxwiller,47.5051,7.3426
27020,68210,Bréchaumont,47.6637,7.0585
27021,68380,Breitenbach-Haut-Rhin,48.0144,7.1058
27022,68780,Bretten,47.7061,7.0635
27023,68870,Brinckheim,47.6215,7.4584
27024,68440,Bruebach,47.7027,7.3583
27025,68350,Brunstatt-Didenheim,47.7165,7.3148
27026,68210,Buethwiller,47.6628,7.141
27027,68530,Buhl,47.9257,7.1801
27028,68520,Burnhaupt-le-Bas,47.7178,7.1516
27029,68520,Burnhaupt-le-Haut,47.735,7.1284
27030,68220,Buschwiller,47.5563,7.4976
27031,68130,Carspach,47.622,7.1937
27032,68700,Cernay,47.7932,7.1756
27033,68490,Chalampé,47.8325,7.5447
27034,68210,Chavannes-sur-l'Étang,47.637,7.0335
27035,68000,Colmar,48.1115,7.3924
27036,68480,Courtavon,47.4728,7.2038
27037,68210,Dannemarie,47.6252,7.1244
27038,68600,Dessenheim,47.9714,7.4832
27039,68780,Diefmatten,47.7069,7.0994
27040,68440,Dietwiller,47.6988,7.4284
27041,68290,Dolleren,47.7967,6.9191
27042,68480,Durlinsdorf,47.4908,7.2296
27043,68480,Durmenach,47.5259,7.339
27044,68320,Durrenentzen,48.093,7.5071
27045,68720,Eglingen,47.6577,7.1817
27046,68420,Eguisheim,48.0379,7.2966
27047,68210,Elbach,47.642,7.0703
27048,68130,Emlingen,47.6259,7.2911
27049,68720,Saint-Bernard,47.6661,7.2061
27050,68190,Ensisheim,47.8533,7.3779
27051,68140,Eschbach-au-Val,48.0215,7.1467
27052,68440,Eschentzwiller,47.7113,7.3932
27053,68210,Eteimbes,47.7078,7.0425
27054,68210,Falkwiller,47.6789,7.1267
27055,68640,Feldbach,47.5358,7.2534
27056,68540,Feldkirch,47.8558,7.2746
27057,68470,Fellering,47.9246,7.0018
27058,68480,Ferrette,47.4935,7.316
27059,68740,Fessenheim,47.9094,7.5305
27060,68480,Fislis,47.5137,7.3836
27061,68720,Flaxlanden,47.6911,7.3232
27062,68220,Folgensbourg,47.5387,7.4435
27063,68320,Fortschwihr,48.0822,7.4508
27064,68130,Franken,47.5945,7.3547
27065,68240,Fréland,48.1821,7.1829
27066,68580,Friesen,47.5597,7.1497
27067,68720,Frœningen,47.6972,7.2589
27068,68210,Fulleren,47.5917,7.1621
27069,68990,Galfingue,47.703,7.2189
27070,68690,Geishouse,47.8893,7.0727
27071,68510,Geispitzen,47.6759,7.4377
27072,68600,Geiswasser,47.9748,7.6022
27073,68210,Gildwiller,47.6955,7.1373
27074,68760,Goldbach-Altenbach,47.8809,7.1063
27075,68210,Gommersdorf,47.642,7.1328
27076,68140,Griesbach-au-Val,48.0284,7.1724
27077,68320,Grussenheim,48.1465,7.4921
27078,68420,Gueberschwihr,48.008,7.2567
27079,68500,Guebwiller,47.9118,7.2098
27080,68970,Guémar,48.1955,7.4212
27081,68210,Guevenatten,47.6822,7.0847
27082,68116,Guewenheim,47.7485,7.0964
27083,68250,Gundolsheim,47.9295,7.3002
27084,68140,Gunsbach,48.061,7.1659
27085,68440,Habsheim,47.7271,7.4333
27086,68210,Hagenbach,47.6471,7.1656
27087,68220,Hagenthal-le-Bas,47.5284,7.4757
27088,68220,Hagenthal-le-Haut,47.5195,7.4565
27089,68500,Hartmannswiller,47.8612,7.1969
27090,68420,Hattstatt,48.0164,7.2705
27091,68130,Hausgauen,47.6048,7.3153
27092,68210,Hecken,47.6932,7.1157
27093,68220,Hégenheim,47.5607,7.5275
27094,68720,Heidwiller,47.6588,7.2303
27095,68560,Heimersdorf,47.5625,7.2354
27096,68990,Heimsbrunn,47.7258,7.2194
27097,68600,Heiteren,47.9615,7.5473
27098,68130,Heiwiller,47.6247,7.3231
27099,68510,Helfrantzkirch,47.6041,7.4113
27100,68420,Herrlisheim-près-Colmar,48.0183,7.3242
27101,68220,Hésingue,47.5809,7.5141
27102,68600,Hettenschlag,48.0073,7.4572
27103,68580,Hindlingen,47.5687,7.1449
27104,68560,Hirsingue,47.5846,7.2473
27105,68118,Hirtzbach,47.5891,7.2104
27106,68740,Hirtzfelden,47.9093,7.4481
27107,68720,Hochstatt,47.7093,7.2655
27108,68140,Hohrod,48.0621,7.1332
27109,68320,Porte du Ried,48.1212,7.4269
27110,68490,Hombourg,47.7567,7.4918
27111,68180,Horbourg-Wihr,48.0827,7.407
27112,68125,Houssen,48.135,7.3721
27113,68150,Hunawihr,48.1827,7.2996
27114,68130,Hundsbach,47.5985,7.3356
27115,68330,Huningue,47.5882,7.5798
27116,68420,Husseren-les-Châteaux,48.0354,7.2757
27117,68470,Husseren-Wesserling,47.877,6.9847
27118,68720,Illfurth,47.6776,7.2711
27119,68970,Illhaeusern,48.1784,7.444
27120,68110,Illzach,47.776,7.3622
27121,68040,Ingersheim,48.102,7.3087
27122,68500,Issenheim,47.9043,7.2555
27123,68320,Jebsheim,48.1251,7.4822
27124,68130,Jettingen,47.5927,7.3843
27125,68500,Jungholtz,47.8886,7.1823
27126,68510,Kappelen,47.615,7.4425
27127,68230,Katzenthal,48.1052,7.2778
27128,68240,Kaysersberg Vignoble,48.1547,7.276
27129,68680,Kembs,47.6742,7.4977
27130,68480,Kiffis,47.4424,7.3582
27131,68260,Kingersheim,47.7888,7.3118
27132,68290,Kirchberg,47.7876,6.9395
27133,68220,Knœringue,47.5648,7.4001
27134,68480,Kœstlach,47.5094,7.2671
27135,68510,Kœtzingue,47.6474,7.3909
27136,68820,Kruth,47.9502,6.9622
27137,68320,Kunheim,48.0776,7.5444
27138,68910,Labaroche,48.1113,7.1916
27139,68440,Landser,47.6877,7.3852
27140,68650,Lapoutroie,48.1648,7.1632
27141,68580,Largitzen,47.5623,7.1933
27142,68610,Lautenbach,47.9548,7.1696
27143,68610,Lautenbachzell,47.9235,7.1049
27144,68290,Lauw,47.7629,7.0181
27145,68800,Leimbach,47.7937,7.0959
27146,68480,Levoncourt,47.4466,7.1922
27147,68220,Leymen,47.5015,7.4829
27148,68220,Liebenswiller,47.4998,7.4506
27149,68480,Liebsdorf,47.4813,7.2238
27150,68660,Lièpvre,48.2633,7.2874
27151,68480,Ligsdorf,47.4686,7.2986
27152,68480,Linsdorf,47.5145,7.4068
27153,68610,Linthal,47.9566,7.0857
27154,68280,Logelheim,48.0221,7.419
27155,68480,Lucelle,47.4367,7.2803
27156,68720,Luemschwiller,47.6548,7.299
27157,68210,Valdieu-Lutran,47.6275,7.0557
27158,68140,Luttenbach-près-Munster,48.0117,7.1206
27159,68480,Lutter,47.4594,7.3677
27160,68460,Lutterbach,47.7596,7.2683
27161,68210,Magny,47.6068,7.0486
27162,68510,Magstatt-le-Bas,47.6371,7.4119
27163,68510,Magstatt-le-Haut,47.6262,7.3946
27164,68550,Malmerspach,47.8591,7.0259
27165,68210,Manspach,47.6116,7.0936
27166,68290,Masevaux-Niederbruck,47.7819,6.9764
27167,68210,Mertzen,47.5872,7.1268
27168,68500,Merxheim,47.9086,7.3042
27169,68380,Metzeral,47.9924,7.0334
27170,68890,Meyenheim,47.9161,7.3746
27171,68730,Michelbach-le-Bas,47.5927,7.4635
27172,68220,Michelbach-le-Haut,47.5627,7.4374
27173,68630,Mittelwihr,48.1503,7.3143
27174,68380,Mittlach,47.9946,7.0213
27175,68470,Mitzach,47.8608,6.9975
27176,68480,Mœrnach,47.5093,7.246
27177,68470,Mollau,47.8605,6.9624
27178,68210,Montreux-Jeune,47.6033,7.0221
27179,68210,Montreux-Vieux,47.62,7.0242
27180,68580,Mooslargue,47.511,7.2151
27181,68690,Moosch,47.8483,7.0301
27182,68790,Morschwiller-le-Bas,47.7334,7.2645
27183,68780,Le Haut Soultzbach,47.7323,7.0493
27184,68640,Muespach,47.5508,7.3723
27185,68640,Muespach-le-Haut,47.5412,7.4091
27186,68380,Muhlbach-sur-Munster,48.025,7.0651
27187,68100,Mulhouse,47.7527,7.3256
27188,68200,Mulhouse,47.7527,7.3256
27189,68740,Munchhouse,47.8548,7.4467
27190,68140,Munster,48.0463,7.1328
27191,68320,Muntzenheim,48.0995,7.4668
27192,68250,Munwiller,47.9357,7.3508
27193,68530,Murbach,47.9163,7.1323
27194,68740,Nambsheim,47.9419,7.563
27195,68600,Neuf-Brisach,48.0176,7.5277
27196,68220,Neuwiller,47.5248,7.5133
27197,68127,Niederentzen,47.9458,7.3919
27198,68127,Niederhergheim,47.9955,7.3948
27199,68230,Niedermorschwihr,48.1015,7.2582
27200,68680,Niffer,47.7138,7.5013
27201,68290,Oberbruck,47.8187,6.9254
27202,68960,Illtal,47.5627,7.3015
27203,68127,Oberentzen,47.9426,7.3805
27204,68127,Oberhergheim,47.9681,7.3924
27205,68480,Oberlarg,47.4534,7.2292
27206,68420,Obermorschwihr,48.0218,7.2899
27207,68130,Obermorschwiller,47.6421,7.3179
27208,68600,Obersaasheim,47.9837,7.5553
27209,68830,Oderen,47.9335,6.99
27210,68480,Oltingue,47.4898,7.4001
27211,68370,Orbey,48.1158,7.1341
27212,68500,Orschwihr,47.9381,7.2332
27213,68570,Osenbach,47.9925,7.2162
27214,68150,Ostheim,48.153,7.3785
27215,68490,Ottmarsheim,47.7856,7.493
27216,68490,Petit-Landau,47.7348,7.5023
27217,68250,Pfaffenheim,47.9975,7.2482
27218,68120,Pfastatt,47.7679,7.2881
27219,68480,Pfetterhouse,47.5089,7.1669
27220,68840,Pulversheim,47.8408,7.3017
27221,68480,Raedersdorf,47.4736,7.3525
27222,68190,Raedersheim,47.8841,7.2775
27223,68800,Rammersmatt,47.793,7.0597
27224,68470,Ranspach,47.9017,7.0263
27225,68730,Ranspach-le-Bas,47.5885,7.4479
27226,68220,Ranspach-le-Haut,47.5809,7.4208
27227,68510,Rantzwiller,47.6483,7.3706
27228,68890,Réguisheim,47.8922,7.37
27229,68950,Reiningue,47.7548,7.2202
27230,68210,Retzwiller,47.6288,7.0889
27231,68150,Ribeauvillé,48.2056,7.2942
27232,68120,Richwiller,47.7843,7.2812
27233,68400,Riedisheim,47.7393,7.3636
27234,68640,Riespach,47.5371,7.29
27235,68500,Rimbach-près-Guebwiller,47.902,7.1533
27236,68290,Rimbach-près-Masevaux,47.8339,6.9433
27237,68500,Rimbachzell,47.8977,7.1743
27238,68340,Riquewihr,48.1793,7.2689
27239,68170,Rixheim,47.7445,7.4063
27240,68800,Roderen,47.7818,7.0894
27241,68590,Rodern,48.2408,7.31
27242,68740,Roggenhouse,47.8817,7.4721
27243,68210,Romagny,47.6091,7.0642
27244,68660,Rombach-le-Franc,48.2926,7.2424
27245,68480,Roppentzwiller,47.5357,7.3304
27246,68590,Rorschwihr,48.2192,7.366
27247,68128,Rosenau,47.6404,7.5433
27248,68250,Rouffach,47.9688,7.2773
27249,68560,Ruederbach,47.5575,7.257
27250,68270,Ruelisheim,47.82,7.3454
27251,68740,Rustenhart,47.9402,7.4806
27252,68740,Rumersheim-le-Haut,47.8538,7.5166
27253,68550,Saint-Amarin,47.8877,7.0459
27254,68210,Saint-Cosme,47.6805,7.0549
27255,68160,Sainte-Croix-aux-Mines,48.2646,7.2072
27256,68127,Sainte-Croix-en-Plaine,48.0092,7.405
27257,68590,Saint-Hippolyte,48.2382,7.3468
27258,68300,Saint-Louis,47.5986,7.543
27259,68160,Sainte-Marie-aux-Mines,48.2294,7.1683
27260,68210,Saint-Ulrich,47.589,7.1137
27261,68390,Sausheim,47.7841,7.4041
27262,68440,Schlierbach,47.6841,7.4313
27263,68520,Schweighouse-Thann,47.7539,7.1776
27264,68130,Schwoben,47.6074,7.3009
27265,68780,Sentheim,47.755,7.0505
27266,68580,Seppois-le-Bas,47.5378,7.1676
27267,68580,Seppois-le-Haut,47.5327,7.1851
27268,68290,Sewen,47.8061,6.881
27269,68290,Sickert,47.7921,6.99
27270,68510,Sierentz,47.6639,7.467
27271,68380,Sondernach,47.978,7.0816
27272,68480,Sondersdorf,47.4726,7.3358
27273,68780,Soppe-le-Bas,47.7198,7.092
27274,68360,Soultz-Haut-Rhin,47.8835,7.181
27275,68230,Soultzbach-les-Bains,48.0286,7.2034
27276,68140,Soultzeren,48.0828,7.0924
27277,68570,Soultzmatt,47.979,7.2153
27278,68720,Spechbach,47.6768,7.223
27279,68850,Staffelfelden,47.829,7.2526
27280,68700,Steinbach,47.8245,7.1397
27281,68440,Steinbrunn-le-Bas,47.6762,7.3617
27282,68440,Steinbrunn-le-Haut,47.6597,7.3436
27283,68640,Steinsoultz,47.559,7.346
27284,68780,Sternenberg,47.6958,7.0929
27285,68510,Stetten,47.6237,7.4173
27286,68470,Storckensohn,47.8661,6.9436
27287,68140,Stosswihr,48.0583,7.0641
27288,68580,Strueth,47.5732,7.1147
27289,68280,Sundhoffen,48.045,7.4218
27290,68720,Tagolsheim,47.6558,7.2629
27291,68130,Tagsdorf,47.6206,7.2999
27292,68800,Thann,47.8163,7.0867
27293,68590,Thannenkirch,48.2321,7.2936
27294,68210,Traubach-le-Bas,47.6568,7.0892
27295,68210,Traubach-le-Haut,47.6712,7.0936
27296,68230,Turckheim,48.0865,7.2501
27297,68580,Ueberstrass,47.545,7.1544
27298,68510,Uffheim,47.646,7.4372
27299,68700,Uffholtz,47.8298,7.1687
27300,68190,Ungersheim,47.8705,7.3013
27301,68121,Urbès,47.8779,6.9356
27302,68320,Urschenheim,48.0808,7.4923
27303,68480,Vieux-Ferrette,47.5095,7.3054
27304,68800,Vieux-Thann,47.8069,7.13
27305,68128,Village-Neuf,47.6118,7.5693
27306,68420,Vœgtlinshoffen,48.0258,7.2636
27307,68600,Vogelgrun,48.0119,7.5865
27308,68600,Volgelsheim,48.0252,7.5443
27309,68130,Wahlbach,47.6303,7.3458
27310,68230,Walbach,48.0696,7.2074
27311,68640,Waldighofen,47.5455,7.3203
27312,68130,Walheim,47.6401,7.2695
27313,68510,Waltenheim,47.6552,7.4235
27314,68230,Wasserbourg,47.9963,7.1558
27315,68700,Wattwiller,47.8418,7.1765
27316,68600,Weckolsheim,48.0037,7.4915
27317,68290,Wegscheid,47.8149,6.9778
27318,68220,Wentzwiller,47.5478,7.4732
27319,68480,Werentzhouse,47.5201,7.3643
27320,68250,Westhalten,47.9684,7.2543
27321,68920,Wettolsheim,48.0518,7.3046
27322,68320,Wickerschwihr,48.112,7.4381
27323,68320,Widensolen,48.0583,7.4834
27324,68230,Wihr-au-Val,48.0573,7.1991
27325,68820,Wildenstein,47.9877,6.9647
27326,68960,Willer,47.5812,7.3272
27327,68760,Willer-sur-Thur,47.8531,7.0785
27328,68480,Winkel,47.4586,7.2642
27329,68124,Wintzenheim,48.0626,7.2755
27330,68920,Wintzenheim,48.0626,7.2755
27331,68310,Wittelsheim,47.7978,7.2454
27332,68270,Wittenheim,47.8114,7.3084
27333,68130,Wittersdorf,47.6174,7.2698
27334,68210,Wolfersdorf,47.6457,7.1044
27335,68600,Wolfgantzen,48.0291,7.4953
27336,68480,Wolschwiller,47.4567,7.4037
27337,68500,Wuenheim,47.8705,7.1841
27338,68130,Zaessingue,47.6201,7.3723
27339,68340,Zellenberg,48.1733,7.3336
27340,68720,Zillisheim,47.6863,7.3035
27341,68230,Zimmerbach,48.0733,7.2287
27342,68440,Zimmersheim,47.7187,7.3817
27343,69170,Affoux,45.8448,4.4116
27344,69790,Aigueperse,46.2822,4.4268
27345,69250,Albigny-sur-Saône,45.8666,4.8284
27346,69380,Alix,45.9162,4.6534
27347,69480,Ambérieux,45.9264,4.7427
27348,69550,Amplepuis,45.966,4.317
27349,69420,Ampuis,45.5034,4.8079
27350,69490,Ancy,45.8362,4.5098
27351,69480,Anse,45.9451,4.7049
27352,69210,L'Arbresle,45.8347,4.6102
27353,69430,Les Ardillats,46.1885,4.5293
27354,69400,Arnas,46.0194,4.7102
27355,69610,Aveize,45.6799,4.4744
27356,69790,Azolette,46.1917,4.4146
27357,69620,Bagnols,45.9104,4.6205
27358,69430,Beaujeu,46.1585,4.5802
27359,69220,Belleville-en-Beaujolais,46.1145,4.7291
27360,69380,Belmont-d'Azergues,45.8673,4.6685
27361,69690,Bessenay,45.7712,4.5484
27362,69690,Bibost,45.7976,4.5494
27363,69460,Blacé,46.0364,4.6308
27364,69620,Val d'Oingt,45.9386,4.5668
27365,69620,Le Breuil,45.8909,4.5889
27366,69530,Brignais,45.6751,4.7527
27367,69126,Brindas,45.7183,4.703
27368,69500,Bron,45.7355,4.9116
27369,69690,Brullioles,45.7617,4.49
27370,69690,Brussieu,45.745,4.5201
27371,69210,Bully,45.8595,4.5786
27372,69270,Cailloux-sur-Fontaines,45.8592,4.8817
27373,69300,Caluire-et-Cuire,45.7986,4.8494
27374,69840,Cenves,46.2801,4.6632
27375,69220,Cercié,46.1251,4.6702
27376,69870,Chambost-Allières,46.017,4.509
27377,69770,Chambost-Longessaigne,45.778,4.3784
27378,69620,Chamelet,45.9829,4.4973
27379,69410,Champagne-au-Mont-d'Or,45.8006,4.7864
27380,69590,La Chapelle-sur-Coise,45.6513,4.4959
27381,69630,Chaponost,45.7089,4.7452
27382,69260,Charbonnières-les-Bains,45.7792,4.743
27383,69220,Charentay,46.0814,4.6926
27384,69390,Charly,45.6527,4.7871
27385,69380,Charnay,45.8876,4.6602
27386,69380,Chasselay,45.8733,4.7699
27387,69380,Châtillon,45.872,4.6487
27388,69440,Chaussan,45.6387,4.6332
27389,69380,Chazay-d'Azergues,45.8743,4.71
27390,69840,Chénas,46.2142,4.7069
27391,69430,Chénelette,46.1707,4.4895
27392,69380,Les Chères,45.8948,4.7454
27393,69380,Chessy,45.8914,4.6168
27394,69210,Chevinay,45.7767,4.5988
27395,69115,Chiroubles,46.1853,4.6495
27396,69380,Civrieux-d'Azergues,45.8573,4.7121
27397,69870,Claveisolles,46.0966,4.5095
27398,69640,Cogny,45.9885,4.6012
27399,69590,Coise,45.6133,4.4665
27400,69660,Collonges-au-Mont-d'Or,45.8188,4.8425
27401,69420,Condrieu,45.4748,4.7516
27402,69220,Corcelles-en-Beaujolais,46.1538,4.7254
27403,69470,Cours,46.0968,4.3445
27404,69690,Courzieu,45.7451,4.5695
27405,69270,Couzon-au-Mont-d'Or,45.8479,4.8214
27406,69290,Craponne,45.7456,4.7294
27407,69550,Cublize,46.0244,4.3921
27408,69250,Curis-au-Mont-d'Or,45.8682,4.8201
27409,69570,Dardilly,45.8133,4.7466
27410,69640,Denicé,46.0051,4.6503
27411,69170,Dième,45.9615,4.4584
27412,69380,Dommartin,45.8372,4.7122
27413,69220,Dracé,46.154,4.773
27414,69850,Duerne,45.677,4.5273
27415,69700,Échalas,45.5501,4.7294
27416,69130,Écully,45.7822,4.7737
27417,69840,Émeringes,46.224,4.6754
27418,69210,Éveux,45.8256,4.6223
27419,69820,Fleurie,46.1953,4.6942
